,epoch_40/online_vs0,epoch_40/val_vs0_fqe,epoch_40/val_vs0_q,epoch_40/val_loss,alg,env,policy_level,n_trajectories,State,Created,Runtime,actor_lr,alpha,batch_size,cql_lagrange_thresh,cql_lr,cql_max_backup,cql_min_q_weight,cql_n_uniform_actions,cql_tau,cql_temp,cql_variant,critic_lr,device,gamma,n_gradient_steps,noise_clip,normalize_obs,policy_noise,policy_update_frequency,sac_alpha_tuning,sac_lr,seed,tau,gmm_num_modes,counts/num_batches,counts/num_epochs,counts/num_samples,loss/actor,loss/actor_bc,loss/actor_td3,loss/critic,cql/alpha,cql/loss/alpha,cql/loss/critic1/bellman,cql/loss/critic1/conservative,cql/loss/critic1/total,cql/loss/critic2/bellman,cql/loss/critic2/conservative,cql/loss/critic2/total,sac/alpha,sac/loss/actor,sac/loss/alpha,epoch_40/val_tderror
550,28100.43735416322,64128.734375,,0.19402837753295896,bc,citylearn,low,999,finished,2021-08-25T11:49:20.000Z,2751,0.001,,256,,,,,,,,,,cuda:0,,200000,,True,,,,,1712,,1.0,200001.0,0,51200256,-1.5200632810592651,,,,,,,,,,,,,,,
551,27609.342261265712,64191.55859375,,0.22357402741909027,bc,citylearn,low,999,finished,2021-08-25T11:48:07.000Z,4658,0.001,,512,,,,,,,,,,cuda:3,,200000,,True,,,,,1712,,10.0,200001.0,0,102400512,-26.139636993408203,,,,,,,,,,,,,,,
552,294.49942041164434,4.269699096679688,,3.587626906664809e-07,bc,finrl,medium,999,finished,2021-08-25T11:39:42.000Z,5228,0.001,,512,,,,,,,,,,cuda:2,,200000,,True,,,,,1712,,100.0,200001.0,0,102400512,-186.31494140625,,,,,,,,,,,,,,,
553,294.37912779435885,4.143927097320557,,0.00014232736430130902,bc,finrl,medium,999,finished,2021-08-25T11:38:35.000Z,3040,0.0001,,256,,,,,,,,,,cuda:1,,200000,,True,,,,,1712,,10.0,200001.0,0,51200256,-164.6602325439453,,,,,,,,,,,,,,,
554,202.53452461911635,4.279526710510254,,0.010161061771214008,bc,finrl,medium,999,finished,2021-08-25T11:36:32.000Z,4823,0.0001,,512,,,,,,,,,,cuda:1,,200000,,True,,,,,1712,,100.0,200001.0,0,102400512,-156.12435913085938,,,,,,,,,,,,,,,
555,294.51977101105734,4.240328788757323,,1.969450948990925e-07,bc,finrl,medium,999,finished,2021-08-25T11:18:50.000Z,4534,0.0001,,512,,,,,,,,,,cuda:0,,200000,,True,,,,,1712,,1.0,200001.0,0,102400512,-6.3587284088134775,,,,,,,,,,,,,,,
556,294.67594108789143,4.106932640075684,,6.700754602206871e-05,bc,finrl,medium,999,finished,2021-08-25T11:12:40.000Z,3332,0.001,,256,,,,,,,,,,cuda:0,,200000,,True,,,,,1712,,5.0,200001.0,0,51200256,-196.8094177246093,,,,,,,,,,,,,,,
557,294.47820508280165,4.150345325469972,,5.316608167049708e-07,bc,finrl,medium,999,finished,2021-08-25T11:11:36.000Z,4782,0.0003,,512,,,,,,,,,,cuda:0,,200000,,True,,,,,1712,,5.0,200001.0,0,102400512,-214.05303955078125,,,,,,,,,,,,,,,
558,28512.433849353467,65027.640625,,0.2534196972846985,bc,citylearn,low,999,finished,2021-08-25T10:53:34.000Z,6023,0.001,,512,,,,,,,,,,cuda:2,,200000,,True,,,,,1712,,100.0,200001.0,0,102400512,-29.587261199951172,,,,,,,,,,,,,,,
559,27407.07923228916,4623.44921875,,0.30739548802375793,bc,citylearn,low,99,finished,2021-08-25T10:53:33.000Z,4918,0.001,,256,,,,,,,,,,cuda:2,,200000,,True,,,,,1712,,100.0,200001.0,0,51200256,-27.65155792236328,,,,,,,,,,,,,,,
560,27790.170528700542,4613.55517578125,,0.2841629385948181,bc,citylearn,low,99,finished,2021-08-25T10:53:32.000Z,5218,0.0003,,512,,,,,,,,,,cuda:2,,200000,,True,,,,,1712,,1.0,200001.0,0,102400512,-1.4604912996292114,,,,,,,,,,,,,,,
561,28013.917028358326,64150.3359375,,0.2536914646625519,bc,citylearn,low,999,finished,2021-08-25T10:53:18.000Z,3073,0.0001,,256,,,,,,,,,,cuda:3,,200000,,True,,,,,1712,,1.0,200001.0,0,51200256,-1.3659542798995972,,,,,,,,,,,,,,,
562,29356.790224485714,4623.9990234375,,0.29061204195022583,bc,citylearn,low,99,finished,2021-08-25T10:53:18.000Z,3201,0.001,,256,,,,,,,,,,cuda:3,,200000,,True,,,,,1712,,10.0,200001.0,0,51200256,-23.189979553222656,,,,,,,,,,,,,,,
563,28371.90980840017,4615.5556640625,,0.3107422888278961,bc,citylearn,low,99,finished,2021-08-25T10:53:18.000Z,3157,0.0003,,256,,,,,,,,,,cuda:0,,200000,,True,,,,,1712,,5.0,200001.0,0,51200256,-22.44199752807617,,,,,,,,,,,,,,,
564,29679.773299527853,4615.29248046875,,0.2709360718727112,bc,citylearn,low,99,finished,2021-08-25T10:53:18.000Z,5035,0.001,,512,,,,,,,,,,cuda:1,,200000,,True,,,,,1712,,5.0,200001.0,0,102400512,-23.93863296508789,,,,,,,,,,,,,,,
565,30265.40145168563,4625.1796875,,0.4223009645938874,bc,citylearn,low,99,finished,2021-08-25T10:53:18.000Z,3199,0.0003,,256,,,,,,,,,,cuda:3,,200000,,True,,,,,1712,,100.0,200001.0,0,51200256,-30.66447639465332,,,,,,,,,,,,,,,
566,28171.841969783185,4628.5732421875,,0.4092786312103271,bc,citylearn,low,99,finished,2021-08-25T10:53:17.000Z,3165,0.0001,,256,,,,,,,,,,cuda:0,,200000,,True,,,,,1712,,10.0,200001.0,0,51200256,-20.268463134765625,,,,,,,,,,,,,,,
567,29267.11957911107,4620.8037109375,,0.5610516667366028,bc,citylearn,low,99,finished,2021-08-25T10:53:17.000Z,5030,0.0001,,512,,,,,,,,,,cuda:0,,200000,,True,,,,,1712,,100.0,200001.0,0,102400512,-28.713802337646484,,,,,,,,,,,,,,,
568,27077.079519999217,4616.92333984375,,0.33707597851753235,bc,citylearn,low,99,finished,2021-08-25T10:53:17.000Z,5130,0.0003,,512,,,,,,,,,,cuda:1,,200000,,True,,,,,1712,,5.0,200001.0,0,102400512,-22.829368591308594,,,,,,,,,,,,,,,
569,30089.26802186565,4623.44921875,,0.30739548802375793,bc,citylearn,low,99,finished,2021-08-25T10:53:17.000Z,3155,0.001,,256,,,,,,,,,,cuda:1,,200000,,True,,,,,1712,,100.0,200001.0,0,51200256,-27.65155792236328,,,,,,,,,,,,,,,
570,294.8399766530837,0.3473320007324219,,0.00014455035852734,bc,finrl,medium,99,finished,2021-08-25T10:51:35.000Z,3415,0.0001,,256,,,,,,,,,,cuda:1,,200000,,True,,,,,1712,,100.0,200001.0,0,51200256,-164.6129150390625,,,,,,,,,,,,,,,
571,295.66466435065024,0.3524329364299774,,1.1637871466518845e-05,bc,finrl,medium,99,finished,2021-08-25T10:32:51.000Z,6042,0.0001,,512,,,,,,,,,,cuda:2,,200000,,True,,,,,1712,,5.0,200001.0,0,102400512,-187.5856170654297,,,,,,,,,,,,,,,
572,294.472147688026,0.3428507447242737,,0.00011276627628831191,bc,finrl,medium,99,finished,2021-08-25T10:29:49.000Z,4980,0.0003,,512,,,,,,,,,,cuda:3,,200000,,True,,,,,1712,,100.0,200001.0,0,102400512,-208.67478942871097,,,,,,,,,,,,,,,
573,294.61969452973386,0.35828888416290283,,3.247661516070366e-05,bc,finrl,medium,99,finished,2021-08-25T10:29:35.000Z,4838,0.0003,,512,,,,,,,,,,cuda:3,,200000,,True,,,,,1712,,1.0,200001.0,0,102400512,-4.363318920135498,,,,,,,,,,,,,,,
574,294.4982099733841,0.3926628232002258,,5.7684496823640075e-06,bc,finrl,medium,99,finished,2021-08-25T10:27:09.000Z,2846,0.0003,,256,,,,,,,,,,cuda:0,,200000,,True,,,,,1712,,100.0,200001.0,0,51200256,-205.4764099121093,,,,,,,,,,,,,,,
575,294.47209946591613,0.3428507447242737,,0.00011276627628831191,bc,finrl,medium,99,finished,2021-08-25T10:27:09.000Z,4958,0.0003,,512,,,,,,,,,,cuda:3,,200000,,True,,,,,1712,,100.0,200001.0,0,102400512,-208.67478942871097,,,,,,,,,,,,,,,
576,294.4967166837654,0.3487427532672882,,1.3964750189554564e-10,bc,finrl,medium,99,finished,2021-08-25T10:24:37.000Z,2596,0.0003,,256,,,,,,,,,,cuda:0,,200000,,True,,,,,1712,,1.0,200001.0,0,51200256,-7.450370788574219,,,,,,,,,,,,,,,
577,295.6692004920687,0.3524329364299774,,1.1637871466518845e-05,bc,finrl,medium,99,finished,2021-08-25T10:16:39.000Z,6100,0.0001,,512,,,,,,,,,,cuda:2,,200000,,True,,,,,1712,,5.0,200001.0,0,102400512,-187.5856170654297,,,,,,,,,,,,,,,
578,293.0888351821037,0.347257137298584,,0.0006186341051943599,bc,finrl,medium,99,finished,2021-08-25T10:15:37.000Z,4761,0.001,,512,,,,,,,,,,cuda:1,,200000,,True,,,,,1712,,1.0,200001.0,0,102400512,-6.8566765785217285,,,,,,,,,,,,,,,
579,294.46882742877085,0.351409375667572,,5.667500317940721e-07,bc,finrl,medium,99,finished,2021-08-25T10:15:34.000Z,3208,0.0003,,256,,,,,,,,,,cuda:0,,200000,,True,,,,,1712,,10.0,200001.0,0,51200256,-197.87152099609372,,,,,,,,,,,,,,,
580,222.2148279020781,3.7518930435180655,,1.9442311440798217e-06,bc,finrl,low,999,finished,2021-08-25T10:10:08.000Z,4949,0.0001,,512,,,,,,,,,,cuda:1,,200000,,True,,,,,1712,,5.0,200001.0,0,102400512,-201.4352874755859,,,,,,,,,,,,,,,
581,221.78256661970642,5.276336669921875,,0.00026168354088440543,bc,finrl,low,999,finished,2021-08-25T09:57:09.000Z,5888,0.001,,512,,,,,,,,,,cuda:2,,200000,,True,,,,,1712,,100.0,200001.0,0,102400512,1118.677978515625,,,,,,,,,,,,,,,
582,221.900045890697,4.40897274017334,,1.042861086375524e-08,bc,finrl,low,999,finished,2021-08-25T09:45:38.000Z,2620,0.001,,256,,,,,,,,,,cuda:3,,200000,,True,,,,,1712,,1.0,200001.0,0,51200256,-7.2406487464904785,,,,,,,,,,,,,,,
583,221.9453001925314,4.9536166191101065,,4.200930732167763e-07,bc,finrl,low,999,finished,2021-08-25T09:43:02.000Z,2767,0.001,,256,,,,,,,,,,cuda:3,,200000,,True,,,,,1712,,5.0,200001.0,0,51200256,-210.13331604003903,,,,,,,,,,,,,,,
584,221.900045890697,4.40897274017334,,1.042861086375524e-08,bc,finrl,low,999,finished,2021-08-25T09:43:01.000Z,2622,0.001,,256,,,,,,,,,,cuda:0,,200000,,True,,,,,1712,,1.0,200001.0,0,51200256,-7.2406487464904785,,,,,,,,,,,,,,,
585,221.900045890697,4.40897274017334,,1.042861086375524e-08,bc,finrl,low,999,finished,2021-08-25T09:42:59.000Z,2623,0.001,,256,,,,,,,,,,cuda:3,,200000,,True,,,,,1712,,1.0,200001.0,0,51200256,-7.2406487464904785,,,,,,,,,,,,,,,
586,221.80648330748934,4.5697593688964835,,0.0011812209850177169,bc,finrl,low,999,finished,2021-08-25T09:38:05.000Z,2765,0.0003,,256,,,,,,,,,,cuda:0,,200000,,True,,,,,1712,,100.0,200001.0,0,51200256,-194.2330322265625,,,,,,,,,,,,,,,
587,221.88269679541992,4.283183097839356,,7.97163593233563e-05,bc,finrl,low,999,finished,2021-08-25T09:34:42.000Z,4587,0.001,,512,,,,,,,,,,cuda:1,,200000,,True,,,,,1712,,10.0,200001.0,0,102400512,-212.82540893554688,,,,,,,,,,,,,,,
588,221.77080937008273,5.276336669921875,,0.00026168354088440543,bc,finrl,low,999,finished,2021-08-25T08:50:00.000Z,6136,0.001,,512,,,,,,,,,,cuda:2,,200000,,True,,,,,1712,,100.0,200001.0,0,102400512,1118.677978515625,,,,,,,,,,,,,,,
589,221.41838209380768,4.056475639343262,,4.638809969037538e-06,bc,finrl,low,999,finished,2021-08-25T08:49:59.000Z,3298,0.0001,,256,,,,,,,,,,cuda:3,,200000,,True,,,,,1712,,1.0,200001.0,0,51200256,-6.032933712005615,,,,,,,,,,,,,,,
590,222.1314090336099,0.4373300075531006,,7.231374183902517e-05,bc,finrl,low,99,finished,2021-08-25T08:47:42.000Z,2989,0.0001,,256,,,,,,,,,,cuda:0,,200000,,True,,,,,1712,,10.0,200001.0,0,51200256,-168.04417419433594,,,,,,,,,,,,,,,
591,221.8919471938094,0.4606389403343201,,0.001950527890585363,bc,finrl,low,99,finished,2021-08-25T08:47:39.000Z,2768,0.001,,256,,,,,,,,,,cuda:1,,200000,,True,,,,,1712,,100.0,200001.0,0,51200256,-202.1738586425781,,,,,,,,,,,,,,,
592,222.07710072452025,0.3897939920425415,,0.0004273089289199561,bc,finrl,low,99,finished,2021-08-25T08:47:35.000Z,5252,0.0001,,512,,,,,,,,,,cuda:0,,200000,,True,,,,,1712,,100.0,200001.0,0,102400512,-163.3876953125,,,,,,,,,,,,,,,
593,222.25255880452755,0.4493174552917481,,0.008306861855089664,bc,finrl,low,99,finished,2021-08-25T08:47:35.000Z,3299,0.0003,,256,,,,,,,,,,cuda:3,,200000,,True,,,,,1712,,100.0,200001.0,0,51200256,-175.28250122070312,,,,,,,,,,,,,,,
594,221.91908468536357,0.3881204724311829,,8.348055757778639e-07,bc,finrl,low,99,finished,2021-08-25T08:47:35.000Z,5258,0.0003,,512,,,,,,,,,,cuda:1,,200000,,True,,,,,1712,,5.0,200001.0,0,102400512,-221.78021240234372,,,,,,,,,,,,,,,
595,221.89473219924503,0.4265996813774109,,2.9475114615706854e-07,bc,finrl,low,99,finished,2021-08-25T08:47:35.000Z,3296,0.0003,,256,,,,,,,,,,cuda:0,,200000,,True,,,,,1712,,5.0,200001.0,0,51200256,-230.04551696777344,,,,,,,,,,,,,,,
596,222.17153440379928,0.4639320373535156,,5.963965304545127e-05,bc,finrl,low,99,finished,2021-08-25T08:47:35.000Z,4921,0.001,,512,,,,,,,,,,cuda:1,,200000,,True,,,,,1712,,5.0,200001.0,0,102400512,-227.93667602539062,,,,,,,,,,,,,,,
597,221.88967973780072,0.4812484979629517,,2.8011584163323278e-09,bc,finrl,low,99,finished,2021-08-25T08:47:35.000Z,5304,0.0003,,512,,,,,,,,,,cuda:2,,200000,,True,,,,,1712,,1.0,200001.0,0,102400512,-7.770355701446532,,,,,,,,,,,,,,,
598,221.89305441422766,0.41047018766403204,,2.953500768398954e-07,bc,finrl,low,99,finished,2021-08-25T08:47:35.000Z,3293,0.001,,256,,,,,,,,,,cuda:3,,200000,,True,,,,,1712,,10.0,200001.0,0,51200256,-222.57345581054688,,,,,,,,,,,,,,,
599,221.8988816321273,0.4606389403343201,,0.001950527890585363,bc,finrl,low,99,finished,2021-08-25T08:47:35.000Z,4126,0.001,,256,,,,,,,,,,cuda:2,,200000,,True,,,,,1712,,100.0,200001.0,0,51200256,-202.1738586425781,,,,,,,,,,,,,,,
600,27036.651082674747,248284.0625,4975711.5,2.2925870418548584,td3+bc,citylearn,medium,9999,finished,2021-08-24T21:27:21.000Z,3213,0.0001,2.5,256,,,,,,,,,0.0003,cuda:3,0.9703305285818079,300000,0.5,True,0.2,2.0,,,1712,0.005,,300001.0,0,76800256,-2.33243727684021,0.16756267845630646,-2.5,5316373.0,,,,,,,,,,,,
601,22934.63290476994,186582.515625,7665136.5,2.2132935523986816,td3+bc,citylearn,low,9999,finished,2021-08-24T20:55:34.000Z,3620,0.0001,2.5,256,,,,,,,,,0.0003,cuda:2,0.9703305285818079,300000,0.5,True,0.2,2.0,,,1712,0.005,,300001.0,0,76800256,-2.339540243148804,0.1604597568511963,-2.5,11890824.0,,,,,,,,,,,,
602,23400.584872951207,190114.4375,5470999.5,1.7859239578247068,td3+bc,citylearn,low,9999,finished,2021-08-24T20:49:56.000Z,5350,0.0001,2.0,512,,,,,,,,,0.0003,cuda:3,0.9753676527634378,300000,0.5,True,0.2,2.0,,,1712,0.01,,300001.0,0,153600512,-1.8722299337387085,0.1277700513601303,-2.0,10675736.0,,,,,,,,,,,,
603,-271965.92433025234,-20147.16796875,-64938.1015625,0.030684564262628555,td3+bc,industrial,medium,999,finished,2021-08-24T20:27:22.000Z,3231,2.9999999999999997e-05,4.0,256,,,,,,,,,0.0003,cuda:3,0.9182917995763428,300000,0.5,True,0.2,2.0,,,1712,0.01,,300001.0,0,76800256,4.01024866104126,0.01024843193590641,4.0,1403.528076171875,,,,,,,,,,,,
604,26582.764543683534,249869.484375,31577920.0,1.867787480354309,td3+bc,citylearn,medium,9999,finished,2021-08-24T20:22:35.000Z,5372,0.0001,2.0,512,,,,,,,,,0.0003,cuda:1,0.9753676527634378,300000,0.5,True,0.2,2.0,,,1712,0.01,,300001.0,0,153600512,-1.872710943222046,0.1272890269756317,-2.0,227354016.0,,,,,,,,,,,,
605,-234096.7997706433,-43392.875,-45929.63671875,0.010202127508819105,td3+bc,industrial,low,9999,finished,2021-08-24T20:11:02.000Z,5735,0.0003,3.0,512,,,,,,,,,0.0001,cuda:2,0.9186681195915676,300000,0.5,True,0.2,2.0,,,1712,0.01,,300001.0,0,153600512,3.0034358501434326,0.0034358331467956305,3.0,473.025390625,,,,,,,,,,,,
606,-234154.10960843947,-43416.49609375,-183032.671875,0.0011386615224182606,td3+bc,industrial,low,9999,finished,2021-08-24T20:04:37.000Z,3613,0.0003,1.0,256,,,,,,,,,0.0003,cuda:3,0.9824730945743858,300000,0.5,True,0.2,2.0,,,1712,0.01,,300001.0,0,76800256,1.0003584623336792,0.00035851425491273403,1.0,1009607.8125,,,,,,,,,,,,
607,26600.386967641163,245402.59375,149585376.0,1.821629762649536,td3+bc,citylearn,medium,9999,finished,2021-08-24T19:56:52.000Z,3490,0.0001,2.0,256,,,,,,,,,0.001,cuda:3,0.971334700371805,300000,0.5,True,0.2,2.0,,,1712,0.005,,300001.0,0,76800256,-1.8666479587554927,0.13335202634334564,-2.0,8867563520.0,,,,,,,,,,,,
608,23001.07488880028,187456.53125,323536960.0,1.1893175840377808,td3+bc,citylearn,low,9999,finished,2021-08-24T19:56:41.000Z,3528,0.0001,2.0,256,,,,,,,,,0.001,cuda:1,0.971334700371805,300000,0.5,True,0.2,2.0,,,1712,0.005,,300001.0,0,76800256,-1.9078223705291748,0.09217768162488936,-2.0,65329094656.0,,,,,,,,,,,,
609,26070.32673713304,248277.96875,17360930.0,2.0157957077026367,td3+bc,citylearn,medium,9999,finished,2021-08-24T19:51:32.000Z,5608,0.001,3.0,512,,,,,,,,,0.0003,cuda:2,0.9803579107531918,300000,0.5,True,0.2,2.0,,,1712,0.005,,300001.0,0,153600512,-2.8619000911712646,0.13809986412525174,-3.0,84606592.0,,,,,,,,,,,,
610,27031.891052130763,189506.046875,4251230.5,1.971107840538025,td3+bc,citylearn,low,9999,finished,2021-08-24T19:14:27.000Z,5721,0.001,3.0,512,,,,,,,,,0.0003,cuda:2,0.9803579107531918,300000,0.5,True,0.2,2.0,,,1712,0.005,,300001.0,0,153600512,-2.8556299209594727,0.1443701982498169,-3.0,4272895.5,,,,,,,,,,,,
611,-271718.3481071553,-20125.1796875,-24845.095703125,0.01985599100589752,td3+bc,industrial,medium,999,finished,2021-08-24T19:13:47.000Z,5316,0.0003,3.0,512,,,,,,,,,0.0001,cuda:1,0.9381243896701814,300000,0.5,True,0.2,2.0,,,1712,0.01,,300001.0,0,153600512,3.006589412689209,0.006589367054402828,3.0,1822.7154541015625,,,,,,,,,,,,
612,-234142.1922261875,-43384.9921875,-71650.671875,0.004191966727375984,td3+bc,industrial,low,9999,finished,2021-08-24T19:06:19.000Z,5801,0.001,2.0,512,,,,,,,,,0.0001,cuda:1,0.9485932239405098,300000,0.5,True,0.2,2.0,,,1712,0.01,,300001.0,0,153600512,2.0013911724090576,0.0013912571594119072,2.0,66025.09375,,,,,,,,,,,,
613,-234197.89587495665,-43507.3125,-54711.6328125,0.01732796430587769,td3+bc,industrial,low,9999,finished,2021-08-24T19:01:10.000Z,3682,0.0001,4.0,256,,,,,,,,,0.0003,cuda:3,0.9455999974840892,300000,0.5,True,0.2,2.0,,,1712,0.01,,300001.0,0,76800256,4.005717277526856,0.0057172044180333614,4.0,1226.0048828125,,,,,,,,,,,,
614,-272937.4710778141,-20214.59765625,-12729.765625,0.0438460074365139,td3+bc,industrial,medium,999,finished,2021-08-24T18:57:27.000Z,5255,0.001,4.0,512,,,,,,,,,0.0001,cuda:3,0.9183648325927064,300000,0.5,True,0.2,2.0,,,1712,0.01,,300001.0,0,153600512,4.0145301818847665,0.014530025422573091,4.0,26905.94140625,,,,,,,,,,,,
615,25782.12016708291,249810.3125,1926771.0,1.731670618057251,td3+bc,citylearn,medium,9999,finished,2021-08-24T18:57:26.000Z,3549,0.0001,3.0,256,,,,,,,,,0.0001,cuda:1,0.9799317073606342,300000,0.5,True,0.2,2.0,,,1712,0.005,,300001.0,0,76800256,-2.874009609222412,0.12599003314971924,-2.9999997615814213,831823.125,,,,,,,,,,,,
616,25153.2530690588,185634.453125,963569.5,1.809405207633972,td3+bc,citylearn,low,9999,finished,2021-08-24T18:52:09.000Z,3556,0.0001,3.0,256,,,,,,,,,0.0001,cuda:1,0.9799317073606342,300000,0.5,True,0.2,2.0,,,1712,0.005,,300001.0,0,76800256,-2.8683702945709233,0.13162970542907715,-3.0,264228.625,,,,,,,,,,,,
617,23061.720020838013,186484.375,1286128.75,2.82694935798645,td3+bc,citylearn,low,9999,finished,2021-08-24T18:44:36.000Z,5703,2.9999999999999997e-05,2.5,512,,,,,,,,,0.0003,cuda:3,0.9452968907933504,300000,0.5,True,0.2,2.0,,,1712,0.01,,300001.0,0,153600512,-2.2887206077575684,0.2110324054956436,-2.499752998352051,502744.90625,,,,,,,,,,,,
618,-234157.3381668893,-43389.796875,-80644.09375,0.00695840222761035,td3+bc,industrial,low,9999,finished,2021-08-24T18:31:28.000Z,5843,0.001,2.5,512,,,,,,,,,0.0003,cuda:2,0.9547737765818974,300000,0.5,True,0.2,2.0,,,1712,0.01,,300001.0,0,153600512,2.502427101135254,0.002427211962640285,2.5,162375.75,,,,,,,,,,,,
619,23038.932993406826,249157.296875,22221038.0,3.322209596633911,td3+bc,citylearn,medium,9999,finished,2021-08-24T18:21:44.000Z,5628,2.9999999999999997e-05,2.5,512,,,,,,,,,0.0003,cuda:3,0.9452968907933504,300000,0.5,True,0.2,2.0,,,1712,0.01,,300001.0,0,153600512,-2.2723398208618164,0.2276602238416672,-2.5,120165712.0,,,,,,,,,,,,
620,-273357.32873016305,-20196.724609375,-4408.52294921875,0.014611199498176575,td3+bc,industrial,medium,999,finished,2021-08-24T18:16:23.000Z,3290,0.001,2.5,256,,,,,,,,,0.0001,cuda:1,0.9955186663169378,300000,0.5,True,0.2,2.0,,,1712,0.005,,300001.0,0,76800256,2.504786968231201,0.00478686112910509,2.5,53494.25390625,,,,,,,,,,,,
621,-234122.19767075396,-43390.9609375,-37921.625,0.004691241309046745,td3+bc,industrial,low,9999,finished,2021-08-24T17:58:07.000Z,3651,0.0003,2.0,256,,,,,,,,,0.0001,cuda:3,0.9099616765517421,300000,0.5,True,0.2,2.0,,,1712,0.005,,300001.0,0,76800256,2.001577615737915,0.001577512128278613,2.0,42035.1796875,,,,,,,,,,,,
622,24286.318655534786,186663.0,219427296.0,1.2955775260925293,td3+bc,citylearn,low,9999,finished,2021-08-24T17:51:40.000Z,3886,0.0001,2.0,256,,,,,,,,,0.001,cuda:2,0.9762917405568772,300000,0.5,True,0.2,2.0,,,1712,0.005,,300001.0,0,76800256,-1.899904489517212,0.1000954732298851,-2.0,22399594496.0,,,,,,,,,,,,
623,25542.21253323365,250338.3125,130842064.0,1.4020646810531616,td3+bc,citylearn,medium,9999,finished,2021-08-24T17:45:27.000Z,3637,0.0001,2.0,256,,,,,,,,,0.001,cuda:1,0.9762917405568772,300000,0.5,True,0.2,2.0,,,1712,0.005,,300001.0,0,76800256,-1.9033036231994631,0.09669622033834456,-1.9999998807907104,13385292800.0,,,,,,,,,,,,
624,29090.33923161572,250075.765625,1245433.0,1.0669400691986084,td3+bc,citylearn,medium,9999,finished,2021-08-24T17:27:46.000Z,5745,0.0003,1.0,512,,,,,,,,,0.0001,cuda:2,0.9667805824824228,300000,0.5,True,0.2,2.0,,,1712,0.01,,300001.0,0,153600512,-0.9221877455711364,0.07557866722345352,-0.9977664351463318,317212.25,,,,,,,,,,,,
625,-272037.77436035546,-20090.1171875,-15885.564453125,0.0018179768230766054,td3+bc,industrial,medium,999,finished,2021-08-24T17:27:35.000Z,5377,0.0003,1.0,512,,,,,,,,,0.0003,cuda:3,0.904071490241686,300000,0.5,True,0.2,2.0,,,1712,0.005,,300001.0,0,153600512,1.0005433559417725,0.0005433781188912691,1.0,30818.32421875,,,,,,,,,,,,
626,-234158.88551966788,-43417.28125,-87534.109375,0.010978779755532742,td3+bc,industrial,low,9999,finished,2021-08-24T17:27:09.000Z,5846,0.001,3.0,512,,,,,,,,,0.001,cuda:1,0.9705740545918826,300000,0.5,True,0.2,2.0,,,1712,0.005,,300001.0,0,153600512,3.0035808086395264,0.003580777673050761,3.0,3331.01611328125,,,,,,,,,,,,
627,25898.13429359143,188592.71875,1408404.5,1.0426298379898071,td3+bc,citylearn,low,9999,finished,2021-08-24T17:08:44.000Z,5745,0.0003,1.0,512,,,,,,,,,0.0001,cuda:1,0.9667805824824228,300000,0.5,True,0.2,2.0,,,1712,0.01,,300001.0,0,153600512,-0.9196060299873352,0.07730798423290253,-0.9969140291213988,502228.15625,,,,,,,,,,,,
628,-234203.2935479077,-43316.02734375,41053.71875,0.005812099669128656,td3+bc,industrial,low,9999,finished,2021-08-24T16:49:22.000Z,5989,0.0003,2.0,512,,,,,,,,,0.001,cuda:2,0.9398965970902889,300000,0.5,True,0.2,2.0,,,1712,0.005,,300001.0,0,153600512,2.0018794536590576,0.001879577059298753,1.9999998807907104,48042.0078125,,,,,,,,,,,,
629,25042.364909081683,249800.46875,2348440.75,0.7554292678833008,td3+bc,citylearn,medium,9999,finished,2021-08-24T16:42:29.000Z,5886,0.0003,1.0,512,,,,,,,,,0.0003,cuda:3,0.9848794029725624,300000,0.5,True,0.2,2.0,,,1712,0.01,,300001.0,0,153600512,-0.945633828639984,0.054366152733564384,-1.0,1811814.625,,,,,,,,,,,,
630,-272973.8852819841,-20188.375,-14297.85546875,0.009387885220348837,td3+bc,industrial,medium,999,finished,2021-08-24T16:38:41.000Z,5494,2.9999999999999997e-05,2.0,512,,,,,,,,,0.0001,cuda:1,0.9299173425174572,300000,0.5,True,0.2,2.0,,,1712,0.01,,300001.0,0,153600512,2.0031757354736333,0.0031757033430039887,2.0,56593.3671875,,,,,,,,,,,,
631,26739.98630467705,188738.78125,16304785.0,0.7784593105316162,td3+bc,citylearn,low,9999,finished,2021-08-24T16:35:13.000Z,6078,0.0003,1.0,512,,,,,,,,,0.0003,cuda:3,0.9848794029725624,300000,0.5,True,0.2,2.0,,,1712,0.01,,300001.0,0,153600512,-0.9431816935539246,0.055607058107852936,-0.9987887740135192,73514496.0,,,,,,,,,,,,
632,-234133.45166694306,-43447.05859375,126.06390380859376,0.006317144259810448,td3+bc,industrial,low,9999,finished,2021-08-24T16:15:49.000Z,5988,0.001,2.0,512,,,,,,,,,0.001,cuda:3,0.94719417073475,300000,0.5,True,0.2,2.0,,,1712,0.005,,300001.0,0,153600512,2.0020170211791988,0.00201700977049768,2.0,1890.53857421875,,,,,,,,,,,,
633,21101.764706160888,187210.609375,473884.6875,4.3404197692871085,td3+bc,citylearn,low,9999,finished,2021-08-24T16:06:43.000Z,5877,2.9999999999999997e-05,3.0,512,,,,,,,,,0.001,cuda:2,0.9013089822082244,300000,0.5,True,0.2,2.0,,,1712,0.01,,300001.0,0,153600512,-2.680170774459839,0.3142339289188385,-2.9944047927856445,614255.4375,,,,,,,,,,,,
